id,annotator_id,image_id,x_min,y_min,width,height
22719,0,5324,154,8,215,613
22720,0,5324,307,43,327,524
22721,0,5324,549,0,323,450
22722,0,5325,0,80,233,588
22723,0,5325,168,20,232,748
22724,0,5325,341,10,171,626
22725,0,5326,0,92,286,571
22726,0,5326,149,16,422,565
22727,0,5327,43,6,399,623
22728,0,5327,342,0,426,638
22729,0,5327,672,0,200,587
22730,0,5328,566,0,522,466
22731,0,5328,970,0,230,462
22732,0,5328,1017,546,183,310
22733,0,5328,643,504,449,352
22734,0,5328,241,420,445,436
22735,0,5329,0,0,666,1356
22736,0,5329,170,111,1160,1448
22737,0,5329,899,119,963,1589
22738,0,5330,72,3,697,561
22739,0,5330,658,0,846,705
22740,0,5330,1384,11,776,759
22741,0,5330,2068,0,332,792
22742,0,5330,1460,976,940,732
22743,0,5330,701,919,900,789
22744,0,5330,0,626,880,1082
22745,0,5332,0,22,449,688
22746,0,5332,310,0,342,687
22747,0,5332,567,0,353,587
22748,0,5332,804,0,196,484
22749,0,5332,777,786,223,620
22750,0,5332,451,824,366,582
22751,0,5332,89,850,465,556
22752,0,5332,0,890,170,465
22753,0,5333,249,0,325,247
22754,0,5333,507,0,336,317
22755,0,5333,0,161,385,477
22756,0,5333,171,306,488,358
22757,0,5333,597,383,244,281
22758,0,5333,805,431,67,233
22759,0,5334,0,0,250,444
22760,0,5334,170,0,520,489
22761,0,5334,607,0,393,527
22762,0,5334,449,455,535,951
22763,0,5334,0,464,518,942
22764,0,5335,6,163,258,693
22765,0,5335,247,118,248,737
22766,0,5335,453,46,394,775
22767,0,5335,749,60,426,679
22768,0,5336,0,0,216,419
22769,0,5336,195,0,213,414
22770,0,5336,380,0,324,390
22771,0,5336,675,3,303,336
22772,0,5336,647,341,353,384
22773,0,5336,325,395,380,330
22774,0,5336,114,409,228,316
22775,0,5336,0,396,148,329
22776,0,5338,0,0,153,561
22777,0,5338,99,223,365,407
22778,0,5338,398,0,358,661
22779,0,5338,665,0,335,656
22780,0,5338,740,719,260,683
22781,0,5338,440,650,405,752
22782,0,5338,0,608,556,794
22783,0,5339,124,7,303,276
22784,0,5339,378,0,312,294
22785,0,5339,673,0,201,316
22786,0,5339,867,3,133,306
22787,0,5339,14,330,462,382
22788,0,5339,412,416,389,296
22789,0,5339,749,436,209,275
22790,0,5339,922,440,78,272
22791,0,5340,0,0,386,661
22792,0,5340,282,0,477,598
22793,0,5340,306,681,567,725
22794,0,5340,0,750,357,656
22795,0,5341,0,0,275,551
22796,0,5341,190,0,484,623
22797,0,5341,598,0,279,678
22798,0,5341,846,143,154,578
22799,0,5341,0,641,326,615
22800,0,5341,105,781,609,625
22801,0,5341,533,870,398,536
22802,0,5341,844,957,156,449
22803,0,5343,0,0,320,292
22804,0,5343,273,0,340,341
22805,0,5343,579,0,220,336
22806,0,5343,780,0,213,333
22807,0,5343,839,434,161,278
22808,0,5343,629,402,296,310
22809,0,5343,301,356,406,356
22810,0,5343,0,295,396,417
22811,0,5344,41,0,315,255
22812,0,5344,317,0,340,295
22813,0,5344,627,0,227,308
22814,0,5344,838,337,162,375
22815,0,5344,634,385,269,328
22816,0,5344,258,321,424,392
22817,0,5344,0,261,362,452
22818,0,5345,0,0,342,337
22819,0,5345,303,0,355,304
22820,0,5345,613,0,223,286
22821,0,5345,821,0,179,253
22822,0,5345,764,328,236,384
22823,0,5345,439,348,355,364
22824,0,5345,116,364,349,348
22825,0,5346,149,0,360,256
22826,0,5346,486,0,344,283
22827,0,5346,797,0,200,320
22828,0,5346,577,400,386,313
22829,0,5346,163,342,429,371
22830,0,5347,0,0,200,290
22831,0,5347,147,7,355,310
22832,0,5347,471,10,242,311
22833,0,5347,684,0,216,346
22834,0,5347,883,0,117,353
22835,0,5347,815,379,185,334
22836,0,5347,552,370,266,343
22837,0,5347,249,309,366,404
22838,0,5347,0,282,308,431
22839,0,5349,25,0,190,344
22840,0,5349,204,0,186,299
22841,0,5349,371,0,324,301
22842,0,5349,676,0,196,266
22843,0,5349,621,280,251,383
22844,0,5349,319,347,386,317
22845,0,5349,118,367,225,297
22846,0,5349,0,355,124,309
22847,0,5350,0,0,154,393
22848,0,5350,115,5,262,368
22849,0,5350,322,0,291,358
22850,0,5350,109,396,387,268
22851,0,5350,0,417,140,247
22852,0,5351,0,0,204,371
22853,0,5351,155,0,254,332
22854,0,5351,353,0,350,316
22855,0,5351,642,0,230,256
22856,0,5351,634,255,238,409
22857,0,5351,318,334,371,330
22858,0,5351,96,343,265,321
22859,0,5351,0,375,141,289
22860,0,5352,6,0,396,531
22861,0,5352,322,14,329,513
22862,0,5352,634,5,200,566
22863,0,5353,53,154,394,846
22864,0,5353,428,165,240,835
22865,0,5354,124,0,266,232
22866,0,5354,350,0,326,249
22867,0,5354,636,0,236,256
22868,0,5354,650,318,222,346
22869,0,5354,335,288,341,376
22870,0,5354,20,218,368,446
22871,0,5356,0,4,254,586
22872,0,5356,157,0,376,556
22873,0,5356,334,0,468,461
22874,0,5356,581,0,291,314
22875,0,5357,0,0,392,276
22876,0,5357,354,0,401,334
22877,0,5357,709,3,297,367
22878,0,5357,972,0,228,371
22879,0,5357,774,496,353,360
22880,0,5357,369,433,531,423
22881,0,5357,5,344,488,509
22882,0,5358,0,0,335,342
22883,0,5358,286,5,427,332
22884,0,5358,637,0,289,315
22885,0,5358,889,0,260,258
22886,0,5358,907,515,262,341
22887,0,5358,669,530,271,326
22888,0,5358,254,530,442,326
22889,0,5358,0,457,321,399
22890,0,5359,0,0,471,652
22891,0,5359,364,0,341,611
22892,0,5359,672,0,328,509
22893,0,5359,779,553,221,849
22894,0,5359,462,665,342,741
22895,0,5359,0,705,464,699
22896,0,5360,76,185,375,479
22897,0,5360,350,99,381,559
22898,0,5360,615,48,251,508
22899,0,5361,51,0,284,212
22900,0,5361,307,0,265,253
22901,0,5361,572,0,166,263
22902,0,5361,732,6,178,267
22903,0,5361,902,5,98,294
22904,0,5361,708,393,258,319
22905,0,5361,392,366,376,346
22906,0,5361,125,303,352,409
22907,0,5362,112,0,478,302
22908,0,5362,532,0,420,380
22909,0,5362,876,0,307,427
22910,0,5362,953,546,247,310
22911,0,5362,536,463,503,393
22912,0,5362,50,380,626,476
22913,0,5363,31,0,225,281
22914,0,5363,222,0,215,275
22915,0,5363,432,0,300,274
22916,0,5363,720,279,280,435
22917,0,5363,400,357,397,357
22918,0,5363,194,376,236,336
22919,0,5363,4,432,195,282
22920,0,5363,724,0,276,263
22921,0,5364,0,0,649,633
22922,0,5364,50,765,512,640
22923,0,5365,0,0,413,627
22924,0,5365,395,0,353,623
22925,0,5365,661,0,330,600
22926,0,5365,607,750,344,656
22927,0,5365,89,777,578,629
22928,0,5365,0,699,228,562
22929,0,5366,72,0,258,334
22930,0,5366,297,0,231,266
22931,0,5366,493,0,207,295
22932,0,5366,660,0,323,273
22933,0,5366,712,340,288,371
22934,0,5366,401,383,383,328
22935,0,5366,221,392,233,319
22936,0,5366,28,386,208,325
22937,0,5367,0,7,90,282
22938,0,5367,60,0,203,300
22939,0,5367,221,0,293,304
22940,0,5367,471,0,139,299
22941,0,5367,463,356,147,431
22942,0,5367,190,378,368,478
22943,0,5367,18,408,200,448
22944,0,5369,0,0,279,634
22945,0,5369,188,0,348,589
22946,0,5369,489,7,471,571
22947,0,5369,455,754,527,652
22948,0,5369,125,739,333,667
22949,0,5369,0,770,152,636
22950,0,5370,0,0,438,616
22951,0,5370,411,0,348,629
22952,0,5370,723,0,268,641
22953,0,5370,0,643,348,763
22954,0,5370,286,690,520,716
22955,0,5370,750,783,250,623
22956,0,5372,0,0,186,373
22957,0,5372,147,0,228,372
22958,0,5372,352,0,236,337
22959,0,5372,559,0,307,314
22960,0,5372,829,0,171,305
22961,0,5372,738,359,262,353
22962,0,5372,422,374,341,338
22963,0,5372,256,377,217,335
22964,0,5372,63,371,226,341
22965,0,5372,0,409,98,303
22966,0,5373,0,0,193,228
22967,0,5373,159,0,308,288
22968,0,5373,441,0,214,307
22969,0,5373,624,0,240,340
22970,0,5373,849,0,151,354
22971,0,5373,931,480,69,232
22972,0,5373,728,403,220,309
22973,0,5373,368,387,394,325
22974,0,5373,36,303,421,409
22975,0,5373,3,224,167,332
22976,0,5374,0,108,117,543
22977,0,5374,91,60,131,534
22978,0,5374,300,57,146,465
22979,0,5374,408,118,104,440
22980,0,5375,0,44,212,614
22981,0,5375,170,0,204,750
22982,0,5375,373,0,139,678
22983,0,5376,85,47,378,555
22984,0,5376,436,74,312,590
22985,0,5376,737,64,135,594
22986,0,5377,15,171,459,780
22987,0,5377,150,38,452,727
22988,0,5377,309,0,359,686
22989,0,5379,0,0,111,245
22990,0,5379,66,0,311,233
22991,0,5379,343,1,287,191
22992,0,5379,600,0,225,139
22993,0,5379,547,185,325,421
22994,0,5379,280,277,382,387
22995,0,5379,0,350,367,314
22996,0,5380,0,0,446,747
22997,0,5380,210,86,500,744
22998,0,5380,603,117,418,739
22999,0,5381,100,0,195,661
23000,0,5381,256,0,177,606
23001,0,5381,0,0,95,567
23002,0,5382,0,0,289,382
23003,0,5382,248,0,276,321
23004,0,5382,475,0,398,243
23005,0,5382,812,0,379,129
23006,0,5382,870,137,330,591
23007,0,5382,513,303,669,553
23008,0,5382,267,428,383,428
23009,0,5382,40,531,303,325
23010,0,5383,0,19,309,804
23011,0,5383,255,37,497,754
23012,0,5383,660,15,426,754
23013,0,5384,0,0,86,301
23014,0,5384,63,1,328,286
23015,0,5384,362,0,306,260
23016,0,5384,637,0,221,239
23017,0,5384,340,253,419,411
23018,0,5384,51,324,354,340
23019,0,5384,0,367,56,297
23020,0,5386,0,0,120,250
23021,0,5386,115,0,185,237
23022,0,5386,281,0,316,212
23023,0,5386,571,0,278,171
23024,0,5386,546,261,326,392
23025,0,5386,254,356,346,308
23026,0,5386,46,388,231,276
23027,0,5386,0,436,62,228
23028,0,5388,0,0,109,291
23029,0,5388,78,0,327,257
23030,0,5388,354,0,318,169
23031,0,5388,357,152,422,505
23032,0,5388,73,246,484,418
23033,0,5388,0,356,166,308
23034,0,5389,0,0,97,213
23035,0,5389,57,0,261,219
23036,0,5389,264,0,235,186
23037,0,5389,474,0,318,159
23038,0,5389,737,0,262,113
23039,0,5389,719,178,281,524
23040,0,5389,440,260,499,454
23041,0,5389,242,322,291,392
23042,0,5389,48,367,256,347
23043,0,5389,0,413,110,301
23044,0,5390,0,0,297,507
23045,0,5390,235,0,445,447
23046,0,5390,162,570,645,832
23047,0,5390,0,594,338,808
23048,0,5391,0,257,315,979
23049,0,5391,110,181,490,1140
23050,0,5391,327,112,558,1307
23051,0,5391,643,250,357,1176
23052,0,5392,0,0,173,342
23053,0,5392,122,0,254,331
23054,0,5392,321,0,346,333
23055,0,5392,613,0,387,296
23056,0,5392,760,242,240,508
23057,0,5392,241,392,388,387
23058,0,5392,10,417,268,364
23059,0,5393,0,0,162,321
23060,0,5393,113,0,339,318
23061,0,5393,404,0,345,284
23062,0,5393,332,310,425,402
23063,0,5393,0,356,368,356
23064,0,5394,0,0,518,603
23065,0,5394,393,0,379,567
23066,0,5394,667,0,333,536
23067,0,5394,0,645,188,522
23068,0,5394,138,661,556,745
23069,0,5394,600,696,346,710
23070,0,5395,0,0,156,318
23071,0,5395,111,0,214,325
23072,0,5395,292,0,312,311
23073,0,5395,553,0,292,281
23074,0,5395,505,313,364,400
23075,0,5395,214,335,345,378
23076,0,5395,24,368,221,345
23077,0,5396,149,2,324,346
23078,0,5396,423,0,320,307
23079,0,5396,699,0,237,303
23080,0,5396,819,408,181,304
23081,0,5396,533,407,338,305
23082,0,5396,171,411,384,294
23083,0,5397,522,1073,478,333
23084,0,5397,152,667,759,730
23085,0,5397,0,321,589,1031
23086,0,5397,0,80,248,429
23087,0,5397,232,0,480,216
23088,0,5397,411,0,589,571
23089,0,5397,674,319,326,600
23090,0,5398,0,0,219,249
23091,0,5398,156,0,241,276
23092,0,5398,361,0,229,299
23093,0,5398,572,0,319,303
23094,0,5398,871,0,129,295
23095,0,5398,735,310,265,402
23096,0,5398,406,312,357,400
23097,0,5398,180,322,242,390
23098,0,5398,0,289,208,423
23099,0,5399,10,0,290,353
23100,0,5399,240,0,282,364
23101,0,5399,495,0,115,310
23102,0,5399,0,342,315,514
23103,0,5399,262,397,348,459
23104,0,5400,33,0,384,747
23105,0,5400,350,0,452,754
23106,0,5400,701,4,334,726
23107,0,5400,956,0,244,671
23108,0,5401,86,31,442,752
23109,0,5401,459,22,436,759
23110,0,5401,824,71,279,667
23111,0,5401,1118,0,82,842
23112,0,5403,0,13,535,1870
23113,0,5403,363,394,502,1574
23114,0,5403,836,416,500,1584
23115,0,5403,0,98,316,1505
23116,0,5404,0,22,427,1464
23117,0,5404,278,0,746,1467
23118,0,5404,755,3,1174,1323
23119,0,5404,1528,0,854,1223
23120,0,5405,109,0,106,151
23121,0,5405,198,0,120,146
23122,0,5405,312,0,56,145
23123,0,5405,53,126,124,150
23124,0,5405,164,134,117,142
23125,0,5405,276,127,77,149
23126,0,5406,86,173,355,491
23127,0,5406,0,0,362,385
23128,0,5406,338,77,391,581
23129,0,5406,621,53,251,585
23130,0,5407,0,0,123,350
23131,0,5407,92,0,188,356
23132,0,5407,252,0,300,340
23133,0,5407,538,0,272,295
23134,0,5407,570,287,302,371
23135,0,5407,262,367,373,297
23136,0,5407,52,380,221,284
23137,0,5407,0,408,58,256
23138,0,5408,0,0,271,762
23139,0,5408,180,0,781,907
23140,0,5408,904,0,491,914
23141,0,5408,1319,0,389,968
23142,0,5408,862,1051,754,1345
23143,0,5408,1,998,1158,1326
23144,0,5408,0,850,443,659
23145,0,5409,24,0,332,158
23146,0,5409,310,0,311,212
23147,0,5409,594,0,188,247
23148,0,5409,785,0,87,278
23149,0,5409,548,291,289,373
23150,0,5409,232,209,406,455
23151,0,5409,5,118,330,491
23152,0,5410,236,0,298,527
23153,0,5410,522,12,282,517
23154,0,5410,776,30,96,219
23155,0,5411,0,235,480,407
23156,0,5411,364,448,386,265
23157,0,5411,708,526,292,187
23158,0,5411,723,0,277,290
23159,0,5411,438,0,355,263
23160,0,5412,0,0,167,271
23161,0,5412,158,0,191,261
23162,0,5412,327,0,284,249
23163,0,5412,584,0,274,237
23164,0,5412,537,231,335,433
23165,0,5412,251,270,393,394
23166,0,5412,78,299,243,365
23167,0,5412,0,330,92,334
23168,0,5413,0,0,298,320
23169,0,5413,276,0,206,323
23170,0,5413,464,0,215,336
23171,0,5413,668,0,175,345
23172,0,5413,585,395,197,260
23173,0,5413,379,382,209,278
23174,0,5413,66,367,322,293
23175,0,5413,0,347,82,231
23176,0,5414,0,402,70,374
23177,0,5414,0,38,468,807
23178,0,5414,262,0,568,766
23179,0,5414,646,0,411,685
23180,0,5414,809,0,391,592
23181,0,5415,86,2,333,297
23182,0,5415,366,0,370,318
23183,0,5415,691,0,255,312
23184,0,5415,927,0,73,298
23185,0,5415,752,353,248,359
23186,0,5415,422,337,393,375
23187,0,5415,57,303,399,409
23188,0,5416,1,0,92,308
23189,0,5416,57,0,193,317
23190,0,5416,232,0,207,339
23191,0,5416,420,0,321,340
23192,0,5416,728,0,272,330
23193,0,5416,731,367,269,347
23194,0,5416,430,431,330,283
23195,0,5416,245,464,210,250
23196,0,5416,49,469,201,245
23197,0,5417,0,0,97,158
23198,0,5417,67,0,333,203
23199,0,5417,373,0,228,216
23200,0,5417,577,0,214,254
23201,0,5417,772,0,228,282
23202,0,5417,670,335,246,377
23203,0,5417,429,308,296,405
23204,0,5417,0,280,497,433
23205,0,5417,0,215,202,419
23206,0,5417,844,357,156,356
23207,0,5418,136,0,511,757
23208,0,5418,0,0,275,223
23209,0,5418,558,0,442,654
23210,0,5418,580,801,418,395
23211,0,5418,0,759,580,647
23212,0,5419,0,0,108,373
23213,0,5419,38,0,242,418
23214,0,5419,240,0,380,411
23215,0,5419,482,0,377,355
23216,0,5419,310,458,389,254
23217,0,5419,0,496,337,216
23218,0,5420,0,0,125,345
23219,0,5420,87,0,312,340
23220,0,5420,348,0,335,344
23221,0,5420,635,0,200,337
23222,0,5420,817,0,183,312
23223,0,5420,795,404,205,309
23224,0,5420,442,421,401,292
23225,0,5420,194,377,325,336
23226,0,5421,178,0,331,286
23227,0,5421,453,0,345,290
23228,0,5421,792,0,206,289
23229,0,5421,767,336,233,390
23230,0,5421,403,310,394,416
23231,0,5421,105,286,341,440
23232,0,5422,52,0,308,234
23233,0,5422,307,0,349,271
23234,0,5422,632,0,184,285
23235,0,5422,803,0,197,328
23236,0,5422,894,449,106,263
23237,0,5422,649,459,260,253
23238,0,5422,350,389,399,323
23239,0,5422,43,316,361,396
23240,0,5423,0,0,165,345
23241,0,5423,133,0,231,342
23242,0,5423,349,0,307,316
23243,0,5423,643,0,283,299
23244,0,5423,847,272,153,303
23245,0,5423,555,351,408,362
23246,0,5423,252,429,352,284
23247,0,5423,38,422,264,289
23248,0,5423,0,465,98,248
23249,0,5425,0,0,411,678
23250,0,5425,413,0,422,672
23251,0,5425,0,835,384,571
23252,0,5425,350,723,496,683
23253,0,5427,0,0,144,289
23254,0,5427,107,0,312,340
23255,0,5427,390,1,331,353
23256,0,5427,691,2,181,319
23257,0,5427,0,280,207,348
23258,0,5427,181,288,326,374
23259,0,5427,495,311,333,353
23260,0,5427,816,341,56,323
23261,0,5428,0,0,218,358
23262,0,5428,184,0,197,358
23263,0,5428,360,0,263,285
23264,0,5428,590,0,251,239
23265,0,5428,526,249,346,411
23266,0,5428,265,343,343,321
23267,0,5428,0,413,85,251
23268,0,5429,0,35,194,665
23269,0,5429,105,8,224,767
23270,0,5429,313,0,269,862
23271,0,5429,551,32,117,698
23272,0,5430,90,0,485,543
23273,0,5430,385,53,476,563
23274,0,5430,718,106,154,535
23275,0,5431,44,4,398,798
23276,0,5431,307,0,570,707
23277,0,5431,698,0,502,639
23278,0,5431,0,38,164,732
23279,0,5432,0,56,208,608
23280,0,5432,201,38,425,626
23281,0,5432,518,0,354,607
23282,0,5433,152,21,339,596
23283,0,5433,400,0,414,575
23284,0,5433,695,0,177,435
23285,0,5434,105,76,326,924
23286,0,5434,307,237,329,734
23287,0,5434,480,110,188,733
23288,0,5435,512,63,156,756
23289,0,5435,269,6,379,883
23290,0,5435,12,0,422,846
23291,0,5435,0,0,169,659
23292,0,5436,0,52,130,645
23293,0,5436,134,0,224,696
23294,0,5436,280,0,220,617
23295,0,5437,0,0,268,641
23296,0,5437,141,0,526,607
23297,0,5437,625,0,319,571
23298,0,5437,728,658,272,748
23299,0,5437,132,656,680,750
23300,0,5437,0,616,373,739
23301,0,5438,48,271,206,497
23302,0,5438,216,133,217,635
23303,0,5439,5,0,325,696
23304,0,5439,270,0,304,694
23305,0,5439,527,0,464,670
23306,0,5439,518,750,482,656
23307,0,5439,183,799,371,607
23308,0,5439,0,772,208,634
23309,0,5440,0,0,194,358
23310,0,5440,163,0,307,368
23311,0,5440,444,0,210,365
23312,0,5440,628,0,216,350
23313,0,5440,662,396,210,268
23314,0,5440,342,404,335,260
23315,0,5440,49,384,320,276
23316,0,5440,2,350,76,234
23317,0,5441,0,0,103,337
23318,0,5441,70,0,197,340
23319,0,5441,262,0,178,348
23320,0,5441,401,0,209,325
23321,0,5441,315,389,295,467
23322,0,5441,135,385,279,471
23323,0,5441,0,438,221,418
23324,0,5442,33,0,261,279
23325,0,5442,257,0,287,288
23326,0,5442,528,0,82,304
23327,0,5442,251,370,359,486
23328,0,5442,0,338,399,506
23329,0,5442,0,414,137,291
23330,0,5443,0,0,141,569
23331,0,5443,74,0,444,556
23332,0,5443,453,0,413,500
23333,0,5443,819,0,181,513
23334,0,5443,560,703,440,703
23335,0,5443,286,589,526,542
23336,0,5443,0,536,362,491
23337,0,5444,0,0,215,257
23338,0,5444,192,0,346,302
23339,0,5444,506,0,207,312
23340,0,5444,699,0,213,333
23341,0,5444,898,0,102,294
23342,0,5444,794,414,206,299
23343,0,5444,579,381,223,332
23344,0,5444,214,353,381,360
23345,0,5444,0,273,277,440
23346,0,5445,0,1,211,226
23347,0,5445,206,0,299,284
23348,0,5445,486,0,219,324
23349,0,5445,696,0,217,293
23350,0,5445,896,0,104,277
23351,0,5445,784,413,216,299
23352,0,5445,555,384,275,328
23353,0,5445,197,344,407,368
23354,0,5445,0,271,306,441
23355,0,5446,0,0,195,288
23356,0,5446,170,0,355,289
23357,0,5446,476,0,318,263
23358,0,5446,752,0,248,199
23359,0,5446,744,165,256,504
23360,0,5446,450,285,455,427
23361,0,5446,100,342,397,370
23362,0,5446,0,393,168,319
23363,0,5447,107,0,310,317
23364,0,5447,363,0,350,331
23365,0,5447,678,0,213,326
23366,0,5447,630,394,230,320
23367,0,5447,301,392,353,322
23368,0,5447,0,317,342,397
23369,0,5448,0,0,303,340
23370,0,5448,238,0,344,324
23371,0,5448,559,0,297,257
23372,0,5448,482,295,518,419
23373,0,5448,149,381,433,328
23374,0,5448,0,453,210,261
23375,0,5449,9,0,524,589
23376,0,5449,480,0,339,574
23377,0,5449,779,0,221,614
23378,0,5449,641,681,359,725
23379,0,5449,192,674,522,732
23380,0,5449,0,620,301,621
23381,0,5451,0,0,259,333
23382,0,5451,209,0,210,326
23383,0,5451,393,0,188,334
23384,0,5451,449,397,161,459
23385,0,5451,247,386,217,467
23386,0,5451,0,355,321,501
23387,0,5452,24,24,321,971
23388,0,5452,258,108,303,827
23389,0,5452,467,0,201,833
23390,0,5453,0,251,355,605
23391,0,5453,258,129,474,727
23392,0,5453,619,120,334,693
23393,0,5453,847,77,341,687
23394,0,5453,1061,0,139,647
23395,0,5454,21,0,251,326
23396,0,5454,264,0,261,329
23397,0,5454,515,0,176,334
23398,0,5454,664,1,198,317
23399,0,5454,597,374,185,242
23400,0,5454,766,382,106,282
23401,0,5454,261,366,329,298
23402,0,5454,26,305,308,350
23403,0,5455,2,0,574,792
23404,0,5455,541,0,464,705
23405,0,5455,961,0,800,594
23406,0,5455,1693,0,707,510
23407,0,5455,1664,491,736,1190
23408,0,5455,850,713,1071,995
23409,0,5455,343,811,683,897
23410,0,5455,0,857,419,851
23411,0,5456,0,156,143,502
23412,0,5456,56,96,440,515
23413,0,5456,310,7,462,465
23414,0,5457,0,72,112,541
23415,0,5457,60,30,296,572
23416,0,5457,233,0,378,530
23417,0,5457,508,0,337,421
23418,0,5458,0,0,95,261
23419,0,5458,76,7,322,250
23420,0,5458,370,0,348,198
23421,0,5458,392,200,429,464
23422,0,5458,82,282,396,382
23423,0,5458,0,333,121,331
23424,0,5459,136,102,318,562
23425,0,5459,428,75,315,589
23426,0,5459,706,120,166,517
23427,0,5460,84,80,275,584
23428,0,5460,350,56,280,608
23429,0,5460,614,319,258,345
23430,0,5461,0,0,174,620
23431,0,5461,148,0,452,580
23432,0,5461,542,0,433,580
23433,0,5461,545,647,455,758
23434,0,5461,85,636,469,769
23435,0,5462,0,0,210,701
23436,0,5462,195,0,257,743
23437,0,5462,423,0,400,761
23438,0,5462,766,0,355,774
23439,0,5463,0,4,240,288
23440,0,5463,169,5,283,259
23441,0,5463,475,370,135,358
23442,0,5463,172,338,418,518
23443,0,5463,1,386,300,470
23444,0,5464,0,11,365,1637
23445,0,5464,135,16,883,1613
23446,0,5464,647,0,1225,1375
23447,0,5464,1406,0,994,1196
23448,0,5465,43,0,292,325
23449,0,5465,288,0,331,336
23450,0,5465,559,0,247,331
23451,0,5465,741,6,243,319
23452,0,5465,927,429,73,283
23453,0,5465,711,436,213,276
23454,0,5465,406,439,323,273
23455,0,5465,89,405,335,307
23456,0,5466,0,0,228,252
23457,0,5466,189,3,344,284
23458,0,5466,512,0,193,341
23459,0,5466,702,0,201,359
23460,0,5466,877,0,123,381
23461,0,5466,792,422,208,290
23462,0,5466,534,439,264,273
23463,0,5466,178,368,420,344
23464,0,5466,0,278,267,434
23465,0,5467,0,0,258,344
23466,0,5467,197,0,312,311
23467,0,5467,477,0,292,296
23468,0,5467,549,218,451,494
23469,0,5467,256,358,434,354
23470,0,5467,0,416,346,296
23471,0,5468,0,0,161,275
23472,0,5468,138,0,240,315
23473,0,5468,349,0,323,290
23474,0,5468,636,0,327,331
23475,0,5468,500,388,335,324
23476,0,5468,173,408,346,304
23477,0,5468,0,429,179,283
23478,0,5469,0,0,213,331
23479,0,5469,181,0,218,343
23480,0,5469,393,0,340,339
23481,0,5469,705,2,295,307
23482,0,5469,532,359,407,356
23483,0,5469,197,405,368,310
23484,0,5469,0,426,213,289
23485,0,5470,194,0,419,273
23486,0,5470,564,0,255,262
23487,0,5470,787,0,213,239
23488,0,5470,674,339,283,330
23489,0,5470,419,319,265,350
23490,0,5470,16,250,403,419
23491,0,5471,76,0,311,267
23492,0,5471,334,0,347,299
23493,0,5471,636,0,241,310
23494,0,5471,854,0,146,306
23495,0,5471,786,409,214,303
23496,0,5471,570,374,248,338
23497,0,5471,213,341,405,371
23498,0,5471,0,253,306,452
23499,0,5473,0,0,156,616
23500,0,5473,107,0,357,634
23501,0,5473,786,9,214,611
23502,0,5473,333,705,569,701
23503,0,5473,31,748,366,658
23504,0,5474,0,0,208,335
23505,0,5474,171,0,339,334
23506,0,5474,464,0,237,330
23507,0,5474,679,0,215,310
23508,0,5474,871,0,129,307
23509,0,5474,764,322,217,390
23510,0,5474,532,332,230,378
23511,0,5474,205,361,340,351
23512,0,5474,0,361,232,351
23513,0,5475,33,31,496,733
23514,0,5475,334,54,576,718
23515,0,5475,796,114,324,742
23516,0,5476,11,0,332,230
23517,0,5476,314,0,307,275
23518,0,5476,592,0,219,257
23519,0,5476,795,3,77,259
23520,0,5476,634,280,221,384
23521,0,5476,280,287,360,375
23522,0,5476,0,219,359,445
23523,0,5477,55,244,212,524
23524,0,5477,171,166,270,513
23525,0,5478,47,121,211,606
23526,0,5478,0,135,69,600
23527,0,5478,221,89,157,557
23528,0,5478,378,89,154,584
23529,0,5478,493,125,175,570
23530,0,5479,0,0,180,324
23531,0,5479,177,0,229,329
23532,0,5479,376,0,302,312
23533,0,5479,652,0,220,289
23534,0,5479,553,307,319,354
23535,0,5479,255,366,322,298
23536,0,5479,35,378,244,286
23537,0,5480,0,43,459,778
23538,0,5480,333,0,428,834
23539,0,5481,66,0,583,432
23540,0,5481,547,111,436,745
23541,0,5481,910,53,290,803
23542,0,5482,0,3,366,786
23543,0,5482,0,122,464,878
23544,0,5482,339,210,329,784
23545,0,5483,0,25,213,639
23546,0,5483,112,17,281,647
23547,0,5483,297,0,457,611
23548,0,5483,586,0,286,481
23549,0,5484,52,0,165,288
23550,0,5484,208,1,191,286
23551,0,5484,389,0,276,253
23552,0,5484,652,0,220,198
23553,0,5484,588,259,284,401
23554,0,5484,295,334,343,330
23555,0,5484,124,383,194,280
23556,0,5484,0,398,128,262
23557,0,5485,369,0,417,360
23558,0,5485,363,149,315,515
23559,0,5485,61,152,350,504
23560,0,5485,6,89,121,575
23561,0,5486,0,0,251,294
23562,0,5486,243,0,358,352
23563,0,5486,579,0,223,371
23564,0,5486,781,0,219,308
23565,0,5486,872,439,128,274
23566,0,5486,649,444,234,269
23567,0,5486,278,453,370,250
23568,0,5486,11,364,267,349
23569,0,5487,23,0,228,981
23570,0,5487,218,0,241,832
23571,0,5487,423,0,178,757
23572,0,5487,572,0,96,743
23573,0,5488,0,0,78,236
23574,0,5488,49,0,227,262
23575,0,5488,258,0,239,227
23576,0,5488,464,0,367,193
23577,0,5488,792,0,208,150
23578,0,5488,586,137,414,570
23579,0,5488,227,257,471,455
23580,0,5488,14,309,260,403
23581,0,5489,0,0,229,364
23582,0,5489,191,0,259,356
23583,0,5489,433,0,178,315
23584,0,5489,450,321,161,417
23585,0,5489,170,372,388,484
23586,0,5489,0,406,274,450
23587,0,5490,0,0,87,188
23588,0,5490,60,0,336,262
